instance_name,variant,seed,n_iterations,xi_min,xi_max,cooling_rate,segment_size,total_cost,rider_cost,drone_cost,delay_cost,self_pickup_cost,drone_served_orders,drone_mode_ratio,on_time_rate,average_delay,feasible,cpu_time
RDL-n50-01,Generic-ALNS,4,15000,0.1,0.4,0.997,100,1346.546878,672.940591,29.375759,641.070594,3.159933,3,0.06,0.82,1.282141,True,211.018807
RDL-n50-01,Generic-ALNS,5,15000,0.1,0.4,0.997,100,1513.735703,686.708811,17.886996,808.852159,0.287736,2,0.04,0.82,1.617704,True,209.816694
RDL-n50-01,Generic-ALNS,6,15000,0.1,0.4,0.997,100,2473.844876,710.401393,26.910743,1735.678964,0.853775,3,0.06,0.7,3.471358,True,215.721582
RDL-n50-01,Generic-ALNS,7,15000,0.1,0.4,0.997,100,1863.24594,640.423235,39.745566,1178.627829,4.44931,5,0.1,0.78,2.357256,True,203.791102
RDL-n50-01,Generic-ALNS,8,15000,0.1,0.4,0.997,100,1844.442763,688.398741,34.106939,1120.152433,1.784649,3,0.06,0.76,2.410677,True,192.670201
RDL-n50-01,Generic-ALNS,9,15000,0.1,0.4,0.997,100,1427.729861,708.295658,35.453,681.033668,2.947536,4,0.08,0.82,1.362067,True,204.867994
RDL-n50-01,Generic-ALNS,10,15000,0.1,0.4,0.997,100,1197.154918,758.893207,0.0,438.261711,0.0,0,0.0,0.9,0.876523,True,207.58691
RDL-n50-01,No-Adaptive,1,15000,0.1,0.4,0.997,100,728.917584,674.929679,48.769313,0.356972,4.861621,6,0.12,0.98,0.000714,True,147.291276
RDL-n50-01,No-Adaptive,2,15000,0.1,0.4,0.997,100,752.630685,658.862406,83.256739,0.153583,10.357958,10,0.2,0.98,0.000307,True,150.74606
RDL-n50-01,No-Adaptive,3,15000,0.1,0.4,0.997,100,754.927129,684.04426,62.637385,0.0,8.245485,8,0.16,1.0,0.0,True,147.902278
RDL-n50-01,No-Adaptive,4,15000,0.1,0.4,0.997,100,742.148158,726.708298,12.99532,0.31708,2.12746,2,0.04,0.98,0.000634,True,147.246216
RDL-n50-01,No-Adaptive,5,15000,0.1,0.4,0.997,100,721.504906,684.315599,30.882316,2.610542,3.696449,4,0.08,0.98,0.005221,True,150.137216
RDL-n50-01,No-Adaptive,6,15000,0.1,0.4,0.997,100,716.087044,664.669057,44.425951,1.183609,5.808427,6,0.12,0.98,0.002367,True,147.47036
RDL-n50-01,No-Adaptive,7,15000,0.1,0.4,0.997,100,723.840801,699.567784,22.019066,0.0,2.253951,3,0.06,1.0,0.0,True,149.252242
RDL-n50-01,No-Adaptive,8,15000,0.1,0.4,0.997,100,726.15008,692.441006,31.042813,0.0,2.666261,4,0.08,1.0,0.0,True,146.394117
RDL-n50-01,No-Adaptive,9,15000,0.1,0.4,0.997,100,722.42228,672.187902,44.425951,0.0,5.808427,6,0.12,1.0,0.0,True,150.11339
RDL-n50-01,No-Adaptive,10,15000,0.1,0.4,0.997,100,735.289623,695.723603,35.613496,1.183609,2.768915,4,0.08,0.98,0.002367,True,146.308275
RDL-n50-01,No-Restart,1,15000,0.1,0.4,0.997,100,720.321348,703.851614,12.99532,1.346954,2.12746,2,0.04,0.98,0.002694,True,150.187474
RDL-n50-01,No-Restart,2,15000,0.1,0.4,0.997,100,715.960613,681.077904,30.72182,0.0,4.160889,4,0.08,1.0,0.0,True,156.412916
RDL-n50-01,No-Restart,3,15000,0.1,0.4,0.997,100,708.540547,637.657678,62.637385,0.0,8.245485,8,0.16,1.0,0.0,True,180.756833
RDL-n50-01,No-Restart,4,15000,0.1,0.4,0.997,100,708.176348,655.879774,44.589892,0.0,7.706683,6,0.12,1.0,0.0,True,174.079425
RDL-n50-01,No-Restart,5,15000,0.1,0.4,0.997,100,713.573197,659.211777,48.769313,0.730486,4.861621,6,0.12,0.98,0.001461,True,168.143197
RDL-n50-01,No-Restart,6,15000,0.1,0.4,0.997,100,721.235712,662.012027,52.267578,0.0,6.956107,6,0.12,1.0,0.0,True,169.828852
RDL-n50-01,No-Restart,7,15000,0.1,0.4,0.997,100,717.629021,656.47752,53.34525,0.0,7.806251,8,0.16,1.0,0.0,True,164.646907
RDL-n50-01,No-Restart,8,15000,0.1,0.4,0.997,100,716.124656,662.493723,48.769313,0.0,4.861621,6,0.12,1.0,0.0,True,167.46147
RDL-n50-01,No-Restart,9,15000,0.1,0.4,0.997,100,726.615936,674.319361,44.589892,0.0,7.706683,6,0.12,1.0,0.0,True,159.175936
RDL-n50-01,No-Restart,10,15000,0.1,0.4,0.997,100,724.874444,675.549715,44.813769,0.0,4.51096,6,0.12,1.0,0.0,True,162.967339
RDL-n50-01,No-Penalty,1,15000,0.1,0.4,0.997,100,727.610163,668.660315,53.008227,0.0,5.941621,7,0.14,1.0,0.0,True,175.66148
RDL-n50-01,No-Penalty,2,15000,0.1,0.4,0.997,100,721.058522,676.137014,40.2305,0.0,4.691008,5,0.1,1.0,0.0,True,181.577537
RDL-n50-01,No-Penalty,3,15000,0.1,0.4,0.997,100,733.4699,683.281189,45.459199,0.0,4.729512,6,0.12,1.0,0.0,True,176.811604
RDL-n50-01,No-Penalty,4,15000,0.1,0.4,0.997,100,728.085835,703.812818,22.019066,0.0,2.253951,3,0.06,1.0,0.0,True,174.529053
RDL-n50-01,No-Penalty,5,15000,0.1,0.4,0.997,100,724.831694,685.574633,36.101875,0.0,3.155186,4,0.08,1.0,0.0,True,176.361047
RDL-n50-01,No-Penalty,6,15000,0.1,0.4,0.997,100,737.284782,680.297952,53.500493,0.0,3.486337,6,0.12,1.0,0.0,True,178.275853
RDL-n50-01,No-Penalty,7,15000,0.1,0.4,0.997,100,736.708184,694.879286,35.726642,0.0,6.102256,5,0.1,1.0,0.0,True,174.267896
RDL-n50-01,No-Penalty,8,15000,0.1,0.4,0.997,100,744.463755,689.236499,49.09375,0.0,6.133506,6,0.12,1.0,0.0,True,175.577689
RDL-n50-01,No-Penalty,9,15000,0.1,0.4,0.997,100,725.364393,681.349571,39.906063,0.0,4.108759,5,0.1,1.0,0.0,True,171.256343
RDL-n50-01,No-Penalty,10,15000,0.1,0.4,0.997,100,747.612234,693.981301,48.769313,0.0,4.861621,6,0.12,1.0,0.0,True,176.213162
RDL-n50-01,No-DelayAware,1,15000,0.1,0.4,0.997,100,948.303748,714.594215,55.757574,173.408429,4.543529,6,0.12,0.86,0.346817,True,143.773677
RDL-n50-01,No-DelayAware,2,15000,0.1,0.4,0.997,100,1208.377122,767.017968,0.0,441.359154,0.0,0,0.0,0.8,0.882718,True,138.882383
RDL-n50-01,No-DelayAware,3,15000,0.1,0.4,0.997,100,835.674103,738.272547,74.088438,16.649881,6.663237,9,0.18,0.94,0.0333,True,157.405455
RDL-n50-01,No-DelayAware,4,15000,0.1,0.4,0.997,100,827.356562,691.970114,39.58507,90.887629,4.91375,5,0.1,0.94,0.181775,True,145.882695
RDL-n50-01,No-DelayAware,5,15000,0.1,0.4,0.997,100,855.280368,712.315041,17.886996,124.790595,0.287736,2,0.04,0.88,0.249581,True,146.371639
RDL-n50-01,No-DelayAware,6,15000,0.1,0.4,0.997,100,1265.769135,781.601942,0.0,484.167193,0.0,0,0.0,0.86,0.968334,True,172.093084
RDL-n50-01,No-DelayAware,7,15000,0.1,0.4,0.997,100,909.709625,729.036682,26.910743,152.446216,1.315984,3,0.06,0.92,0.304892,True,141.647664
RDL-n50-01,No-DelayAware,8,15000,0.1,0.4,0.997,100,890.3566,734.052271,60.488754,91.75198,4.063595,6,0.12,0.96,0.183504,True,157.617115
RDL-n50-01,No-DelayAware,9,15000,0.1,0.4,0.997,100,1469.077414,772.085605,0.0,696.991809,0.0,0,0.0,0.84,1.393984,True,170.177062
RDL-n50-01,No-DelayAware,10,15000,0.1,0.4,0.997,100,1241.400289,713.837267,16.012008,511.221166,0.329848,1,0.02,0.82,1.022442,True,150.282112
RDL-n50-01,No-ModeSwitch,1,15000,0.1,0.4,0.997,100,726.723717,673.092784,48.769313,0.0,4.861621,6,0.12,1.0,0.0,True,184.44273
RDL-n50-01,No-ModeSwitch,2,15000,0.1,0.4,0.997,100,712.472696,677.428058,30.72182,0.0,4.322819,4,0.08,1.0,0.0,True,180.715447
RDL-n50-01,No-ModeSwitch,3,15000,0.1,0.4,0.997,100,734.581044,690.082224,39.58507,0.0,4.91375,5,0.1,1.0,0.0,True,183.731633
RDL-n50-01,No-ModeSwitch,4,15000,0.1,0.4,0.997,100,718.418371,657.489252,53.610194,1.108621,6.210305,7,0.14,0.98,0.002217,True,183.641372
RDL-n50-01,No-ModeSwitch,5,15000,0.1,0.4,0.997,100,726.993139,676.472941,44.425951,0.0,6.094247,6,0.12,1.0,0.0,True,181.786484
RDL-n50-01,No-ModeSwitch,6,15000,0.1,0.4,0.997,100,735.888837,682.004121,48.933253,0.0,4.951462,6,0.12,1.0,0.0,True,180.032401
RDL-n50-01,No-ModeSwitch,7,15000,0.1,0.4,0.997,100,738.412102,691.339521,39.745566,2.877705,4.44931,5,0.1,0.96,0.005755,True,185.084217
RDL-n50-01,No-ModeSwitch,8,15000,0.1,0.4,0.997,100,729.69816,689.185538,31.206754,4.741351,4.564517,4,0.08,0.98,0.009483,True,181.531614
RDL-n50-01,No-ModeSwitch,9,15000,0.1,0.4,0.997,100,739.363714,702.241635,30.72182,2.077441,4.322819,4,0.08,0.94,0.013081,True,185.845702
RDL-n50-01,No-ModeSwitch,10,15000,0.1,0.4,0.997,100,735.245903,681.311027,48.608816,0.0,5.326061,6,0.12,1.0,0.0,True,183.197899
RDL-n50-01,No-TWRemoval,1,15000,0.1,0.4,0.997,100,738.439971,663.11806,66.980746,0.31708,8.024084,8,0.16,0.98,0.000634,True,178.474788
RDL-n50-01,No-TWRemoval,2,15000,0.1,0.4,0.997,100,723.732072,666.116582,48.828807,0.0,8.786683,7,0.14,1.0,0.0,True,179.280536
RDL-n50-01,No-TWRemoval,3,15000,0.1,0.4,0.997,100,721.782441,685.554193,30.72182,1.183609,4.322819,4,0.08,0.98,0.002367,True,179.146184
RDL-n50-01,No-TWRemoval,4,15000,0.1,0.4,0.997,100,716.004086,654.557273,53.613638,0.0,7.833174,7,0.14,1.0,0.0,True,174.603352
RDL-n50-01,No-TWRemoval,5,15000,0.1,0.4,0.997,100,741.692238,668.882243,65.149752,1.766149,5.894093,7,0.14,0.96,0.003532,True,177.24367
RDL-n50-01,No-TWRemoval,6,15000,0.1,0.4,0.997,100,729.401034,686.237778,39.906063,0.0,3.257193,5,0.1,1.0,0.0,True,172.11425
RDL-n50-01,No-TWRemoval,7,15000,0.1,0.4,0.997,100,733.055775,693.568439,35.562701,0.0,3.924636,5,0.1,1.0,0.0,True,172.983944
RDL-n50-01,No-TWRemoval,8,15000,0.1,0.4,0.997,100,735.550023,681.91909,48.769313,0.0,4.861621,6,0.12,1.0,0.0,True,179.734867
RDL-n50-01,No-TWRemoval,9,15000,0.1,0.4,0.997,100,708.176348,655.879774,44.589892,0.0,7.706683,6,0.12,1.0,0.0,True,171.474264
RDL-n50-01,No-TWRemoval,10,15000,0.1,0.4,0.997,100,712.992368,679.283294,31.042813,0.0,2.666261,4,0.08,1.0,0.0,True,181.908095
RDL-n50-01,Basic-LNS,1,15000,0.1,0.4,0.997,100,724.34351,688.115262,30.72182,1.183609,4.322819,4,0.08,0.98,0.002367,True,54.100489
RDL-n50-01,Basic-LNS,2,15000,0.1,0.4,0.997,100,723.649481,667.104063,48.608816,2.610542,5.326061,6,0.12,0.98,0.005221,True,56.595121
RDL-n50-01,Basic-LNS,3,15000,0.1,0.4,0.997,100,717.209943,684.619293,26.097485,2.645359,3.847807,4,0.08,0.96,0.005291,True,53.930955
RDL-n50-01,Basic-LNS,4,15000,0.1,0.4,0.997,100,728.52815,722.429865,4.13207,0.0,1.966215,1,0.02,1.0,0.0,True,55.959979
RDL-n50-01,Basic-LNS,5,15000,0.1,0.4,0.997,100,716.285532,666.038038,44.910885,0.0,5.336609,6,0.12,1.0,0.0,True,56.431916
RDL-n50-01,Basic-LNS,6,15000,0.1,0.4,0.997,100,712.655506,659.024573,48.769313,0.0,4.861621,6,0.12,1.0,0.0,True,54.010715
RDL-n50-01,Basic-LNS,7,15000,0.1,0.4,0.997,100,735.260687,696.685494,34.056144,0.0,4.51905,4,0.08,1.0,0.0,True,54.312335
RDL-n50-01,Basic-LNS,8,15000,0.1,0.4,0.997,100,713.291054,639.908823,62.974407,0.0,10.407824,9,0.18,1.0,0.0,True,57.170146
RDL-n50-01,Basic-LNS,9,15000,0.1,0.4,0.997,100,720.195653,645.948266,67.144687,0.0,7.1027,8,0.16,1.0,0.0,True,57.701132
RDL-n50-01,Basic-LNS,10,15000,0.1,0.4,0.997,100,722.342037,678.147161,39.745566,0.0,4.44931,5,0.1,1.0,0.0,True,55.172925
RDL-n50-02,Full-ALNS,1,15000,0.1,0.4,0.997,100,860.659773,800.211976,51.442241,2.308466,6.697089,6,0.12,0.98,0.004617,True,185.789584
RDL-n50-02,Full-ALNS,2,15000,0.1,0.4,0.997,100,862.852931,820.545114,36.354604,0.678141,5.275072,4,0.08,0.98,0.001356,True,192.725961
RDL-n50-02,Full-ALNS,3,15000,0.1,0.4,0.997,100,867.846636,778.785211,68.421881,12.368666,8.270878,7,0.14,0.96,0.024737,True,189.941211
RDL-n50-02,Full-ALNS,4,15000,0.1,0.4,0.997,100,887.543263,773.034929,101.737279,0.0,12.771055,11,0.22,1.0,0.0,True,185.873572
RDL-n50-02,Full-ALNS,5,15000,0.1,0.4,0.997,100,860.82188,780.651142,69.77092,1.982336,8.417482,8,0.16,0.96,0.003965,True,180.919843
RDL-n50-02,Full-ALNS,6,15000,0.1,0.4,0.997,100,881.473095,805.734876,68.534211,0.0,7.204009,8,0.16,1.0,0.0,True,183.778619
RDL-n50-02,Full-ALNS,7,15000,0.1,0.4,0.997,100,882.358795,842.675312,33.416316,2.148583,4.118583,4,0.08,0.98,0.004297,True,184.723159
RDL-n50-02,Full-ALNS,8,15000,0.1,0.4,0.997,100,853.049079,811.519843,33.416316,2.142219,5.970701,4,0.08,0.96,0.004284,True,178.817661
RDL-n50-02,Full-ALNS,9,15000,0.1,0.4,0.997,100,868.496199,784.353834,75.9657,1.11666,7.060005,8,0.16,0.98,0.002233,True,179.897528
RDL-n50-02,Full-ALNS,10,15000,0.1,0.4,0.997,100,862.003062,803.475604,51.543159,1.464078,5.520221,6,0.12,0.98,0.002928,True,181.028381
RDL-n50-02,Generic-ALNS,1,15000,0.1,0.4,0.997,100,3617.333741,862.068372,7.644737,2746.63392,0.986712,1,0.02,0.62,5.493268,True,196.963493
RDL-n50-02,Generic-ALNS,2,15000,0.1,0.4,0.997,100,3520.764778,809.043364,33.315398,2675.756665,2.64935,4,0.08,0.54,5.351513,True,193.402056
RDL-n50-02,Generic-ALNS,3,15000,0.1,0.4,0.997,100,3723.983365,779.964237,16.890133,2925.316087,1.812908,2,0.04,0.66,5.850632,True,189.27964
RDL-n50-02,Generic-ALNS,4,15000,0.1,0.4,0.997,100,3327.727785,813.908138,15.188555,2495.200227,3.430865,2,0.04,0.66,4.9904,True,201.318571
RDL-n50-02,Generic-ALNS,5,15000,0.1,0.4,0.997,100,3521.960497,761.098583,44.115709,2712.869645,3.876559,5,0.1,0.58,5.425739,True,178.148115
RDL-n50-02,Generic-ALNS,6,15000,0.1,0.4,0.997,100,3250.307536,742.623659,57.939775,2442.924183,6.819919,6,0.12,0.66,4.885848,True,189.490983
RDL-n50-02,Generic-ALNS,7,15000,0.1,0.4,0.997,100,2898.956078,767.493172,67.185172,2057.150105,7.127629,7,0.14,0.66,4.1143,True,181.659629
RDL-n50-02,Generic-ALNS,8,15000,0.1,0.4,0.997,100,4023.290678,762.98507,15.188555,3243.017147,2.099905,2,0.04,0.66,6.486034,True,194.579095
RDL-n50-02,Generic-ALNS,9,15000,0.1,0.4,0.997,100,4552.082806,746.530004,43.374085,3759.247166,2.931551,4,0.08,0.5,7.518494,True,194.036686
RDL-n50-02,Generic-ALNS,10,15000,0.1,0.4,0.997,100,2494.250736,817.908467,16.890133,1657.639228,1.812908,2,0.04,0.7,3.315278,True,198.628378
RDL-n50-02,No-Adaptive,1,15000,0.1,0.4,0.997,100,889.819538,848.72335,35.117894,0.678141,5.300152,4,0.08,0.98,0.001356,True,148.018461
RDL-n50-02,No-Adaptive,2,15000,0.1,0.4,0.997,100,876.564349,800.999271,68.522799,0.0,7.042279,7,0.14,0.98,0.037009,True,149.798431
RDL-n50-02,No-Adaptive,3,15000,0.1,0.4,0.997,100,874.890504,834.832257,36.354604,0.0,3.703644,4,0.08,1.0,0.0,True,147.957041
RDL-n50-02,No-Adaptive,4,15000,0.1,0.4,0.997,100,891.057018,840.633136,43.99934,0.0,6.424541,5,0.1,1.0,0.0,True,151.895321
RDL-n50-02,No-Adaptive,5,15000,0.1,0.4,0.997,100,885.89923,791.439818,85.412933,0.0,9.046479,9,0.18,1.0,0.0,True,149.032857
RDL-n50-02,No-Adaptive,6,15000,0.1,0.4,0.997,100,879.816099,831.568791,41.061053,0.0,7.186255,5,0.1,1.0,0.0,True,149.682245
RDL-n50-02,No-Adaptive,7,15000,0.1,0.4,0.997,100,866.915762,803.830709,51.543159,3.637593,7.9043,6,0.12,0.98,0.007275,True,149.518801
RDL-n50-02,No-Adaptive,8,15000,0.1,0.4,0.997,100,869.25926,837.15432,28.709867,0.678141,2.716932,3,0.06,0.98,0.001356,True,147.756581
RDL-n50-02,No-Adaptive,9,15000,0.1,0.4,0.997,100,893.863536,834.738249,53.562942,1.012999,4.549346,6,0.12,0.98,0.002026,True,151.240934
RDL-n50-02,No-Adaptive,10,15000,0.1,0.4,0.997,100,878.42683,845.550824,27.574076,1.018425,4.283504,3,0.06,0.98,0.002037,True,151.029116
RDL-n50-02,No-Restart,1,15000,0.1,0.4,0.997,100,857.860398,810.365729,41.061053,0.0,6.433616,5,0.1,1.0,0.0,True,163.913038
RDL-n50-02,No-Restart,2,15000,0.1,0.4,0.997,100,858.339852,801.220782,50.30645,0.0,6.812621,6,0.12,1.0,0.0,True,167.274025
RDL-n50-02,No-Restart,3,15000,0.1,0.4,0.997,100,845.69545,808.632499,33.416316,0.0,3.646635,4,0.08,1.0,0.0,True,151.906971
RDL-n50-02,No-Restart,4,15000,0.1,0.4,0.997,100,851.063022,797.845333,42.661713,5.758592,4.797384,5,0.1,0.98,0.011517,True,159.566844
RDL-n50-02,No-Restart,5,15000,0.1,0.4,0.997,100,876.203697,803.507656,67.084254,0.441275,5.170513,7,0.14,0.96,0.000883,True,186.913378
RDL-n50-02,No-Restart,6,15000,0.1,0.4,0.997,100,875.343511,756.968947,106.241893,0.0,12.132671,12,0.24,1.0,0.0,True,188.855474
RDL-n50-02,No-Restart,7,15000,0.1,0.4,0.997,100,861.51312,790.551977,64.145966,0.0,6.815177,7,0.14,1.0,0.0,True,178.436647
RDL-n50-02,No-Restart,8,15000,0.1,0.4,0.997,100,875.902801,789.455217,77.880525,0.0,8.567059,9,0.18,1.0,0.0,True,178.138675
RDL-n50-02,No-Restart,9,15000,0.1,0.4,0.997,100,863.31676,805.881888,50.30645,0.0,7.128422,6,0.12,1.0,0.0,True,189.787498
RDL-n50-02,No-Restart,10,15000,0.1,0.4,0.997,100,858.347664,819.285664,33.416316,0.19614,5.449543,4,0.08,0.98,0.000392,True,165.705377
RDL-n50-02,No-Penalty,1,15000,0.1,0.4,0.997,100,871.084682,822.65275,43.898422,0.0,4.533509,5,0.1,1.0,0.0,True,177.771674
RDL-n50-02,No-Penalty,2,15000,0.1,0.4,0.997,100,856.742432,808.539343,43.898422,0.0,4.304667,5,0.1,1.0,0.0,True,182.950291
RDL-n50-02,No-Penalty,3,15000,0.1,0.4,0.997,100,866.825671,805.929164,54.481447,0.678141,5.736919,6,0.12,0.98,0.001356,True,184.141099
RDL-n50-02,No-Penalty,4,15000,0.1,0.4,0.997,100,875.52306,815.654688,53.345655,0.0,6.522716,6,0.12,1.0,0.0,True,180.533968
RDL-n50-02,No-Penalty,5,15000,0.1,0.4,0.997,100,860.627721,809.798159,45.700918,0.19614,4.932503,5,0.1,0.98,0.000392,True,184.390547
RDL-n50-02,No-Penalty,6,15000,0.1,0.4,0.997,100,872.261116,787.904451,75.9657,0.0,8.390965,8,0.16,1.0,0.0,True,184.921387
RDL-n50-02,No-Penalty,7,15000,0.1,0.4,0.997,100,858.477768,818.933768,33.416316,0.678141,5.449543,4,0.08,0.98,0.001356,True,176.452298
RDL-n50-02,No-Penalty,8,15000,0.1,0.4,0.997,100,874.783978,768.475535,94.759248,0.0,11.549196,10,0.2,1.0,0.0,True,182.601947
RDL-n50-02,No-Penalty,9,15000,0.1,0.4,0.997,100,846.474759,788.601461,51.543159,0.0,6.330139,6,0.12,1.0,0.0,True,192.761438
RDL-n50-02,No-Penalty,10,15000,0.1,0.4,0.997,100,872.799428,830.592597,36.354604,2.148583,3.703644,4,0.08,0.98,0.004297,True,179.542486
RDL-n50-02,No-DelayAware,1,15000,0.1,0.4,0.997,100,1829.010005,781.681503,51.543159,988.91459,6.870753,6,0.12,0.76,1.977829,True,157.187092
RDL-n50-02,No-DelayAware,2,15000,0.1,0.4,0.997,100,2289.523337,858.912589,7.543819,1421.953736,1.113194,1,0.02,0.7,2.843907,True,139.587459
RDL-n50-02,No-DelayAware,3,15000,0.1,0.4,0.997,100,1669.806095,784.024867,76.409265,803.784173,5.587791,7,0.14,0.82,1.607568,True,160.3597
RDL-n50-02,No-DelayAware,4,15000,0.1,0.4,0.997,100,1319.126132,888.889067,45.700918,380.900254,3.635892,5,0.1,0.82,0.761801,True,147.071603
RDL-n50-02,No-DelayAware,5,15000,0.1,0.4,0.997,100,1646.740697,795.224457,71.790703,770.7017,9.023837,8,0.16,0.78,1.541403,True,156.519098
RDL-n50-02,No-DelayAware,6,15000,0.1,0.4,0.997,100,2223.424472,828.297823,0.0,1395.126649,0.0,0,0.0,0.8,2.790253,True,145.859998
RDL-n50-02,No-DelayAware,7,15000,0.1,0.4,0.997,100,1574.371043,832.963124,40.859217,693.79323,6.755472,5,0.1,0.78,1.387586,True,131.915611
RDL-n50-02,No-DelayAware,8,15000,0.1,0.4,0.997,100,1962.526372,842.988306,10.901229,1107.53611,1.100727,1,0.02,0.76,2.215072,True,150.096384
RDL-n50-02,No-DelayAware,9,15000,0.1,0.4,0.997,100,2294.217854,853.62109,9.346315,1430.550736,0.699714,1,0.02,0.72,2.861101,True,136.37246
RDL-n50-02,No-DelayAware,10,15000,0.1,0.4,0.997,100,1274.797238,798.884743,97.904929,369.177519,8.830047,10,0.2,0.84,0.738355,True,152.958173
RDL-n50-02,No-ModeSwitch,1,15000,0.1,0.4,0.997,100,878.55113,775.729036,89.262252,1.650303,11.909539,11,0.22,0.98,0.003301,True,192.178422
RDL-n50-02,No-ModeSwitch,2,15000,0.1,0.4,0.997,100,866.939048,789.509781,68.534211,0.0,8.895056,8,0.16,1.0,0.0,True,194.76075
RDL-n50-02,No-ModeSwitch,3,15000,0.1,0.4,0.997,100,869.103559,818.034393,45.700918,0.0,5.368248,5,0.1,1.0,0.0,True,189.226888
RDL-n50-02,No-ModeSwitch,4,15000,0.1,0.4,0.997,100,863.944461,822.936383,33.416316,2.142219,5.449543,4,0.08,0.96,0.004284,True,193.391538
RDL-n50-02,No-ModeSwitch,5,15000,0.1,0.4,0.997,100,872.227572,833.609318,33.315398,0.19614,5.106715,4,0.08,0.98,0.000392,True,189.651975
RDL-n50-02,No-ModeSwitch,6,15000,0.1,0.4,0.997,100,873.032088,813.131684,54.481447,1.012999,4.405959,6,0.12,0.98,0.002026,True,196.726847
RDL-n50-02,No-ModeSwitch,7,15000,0.1,0.4,0.997,100,866.33479,827.604155,35.218812,0.08093,3.430892,4,0.08,0.98,0.000162,True,196.620911
RDL-n50-02,No-ModeSwitch,8,15000,0.1,0.4,0.997,100,868.298975,808.888249,53.143819,0.713175,5.553731,6,0.12,0.98,0.001426,True,187.702162
RDL-n50-02,No-ModeSwitch,9,15000,0.1,0.4,0.997,100,875.846627,782.255013,83.610437,0.0,9.981178,9,0.18,1.0,0.0,True,182.093841
RDL-n50-02,No-ModeSwitch,10,15000,0.1,0.4,0.997,100,860.264044,809.979668,43.99934,0.412858,5.872178,5,0.1,0.98,0.000826,True,195.411241
RDL-n50-02,No-TWRemoval,1,15000,0.1,0.4,0.997,100,877.845589,770.893062,92.855833,4.091134,10.005559,10,0.2,0.96,0.008182,True,182.635463
RDL-n50-02,No-TWRemoval,2,15000,0.1,0.4,0.997,100,861.758646,800.294685,53.244737,0.19614,8.023084,6,0.12,0.98,0.000392,True,172.799922
RDL-n50-02,No-TWRemoval,3,15000,0.1,0.4,0.997,100,868.986256,816.712653,43.898422,2.826724,5.548456,5,0.1,0.96,0.005653,True,170.090961
RDL-n50-02,No-TWRemoval,4,15000,0.1,0.4,0.997,100,867.713214,799.170312,60.889474,0.0,7.653428,7,0.14,1.0,0.0,True,170.814213
RDL-n50-02,No-TWRemoval,5,15000,0.1,0.4,0.997,100,863.883949,811.675004,46.937628,0.0,5.271317,5,0.1,1.0,0.0,True,171.283409
RDL-n50-02,No-TWRemoval,6,15000,0.1,0.4,0.997,100,877.259929,830.629717,40.960135,0.0,5.670077,5,0.1,1.0,0.0,True,168.487181
RDL-n50-02,No-TWRemoval,7,15000,0.1,0.4,0.997,100,873.560862,777.660024,86.649642,0.0,9.251196,9,0.18,1.0,0.0,True,179.669041
RDL-n50-02,No-TWRemoval,8,15000,0.1,0.4,0.997,100,856.313449,781.358244,62.126183,5.954732,6.87429,7,0.14,0.96,0.011909,True,175.45707
RDL-n50-02,No-TWRemoval,9,15000,0.1,0.4,0.997,100,873.550016,789.914291,73.972779,0.19614,9.466805,9,0.18,0.98,0.000392,True,174.250618
RDL-n50-02,No-TWRemoval,10,15000,0.1,0.4,0.997,100,876.020552,794.65212,69.670002,2.864339,8.834091,8,0.16,0.96,0.005729,True,170.832559
RDL-n50-02,Basic-LNS,1,15000,0.1,0.4,0.997,100,868.936641,809.889713,51.442241,1.464078,6.140609,6,0.12,0.98,0.002928,True,54.005556
RDL-n50-02,Basic-LNS,2,15000,0.1,0.4,0.997,100,866.872422,811.157688,48.503954,0.0,7.21078,6,0.12,1.0,0.0,True,54.80106
RDL-n50-02,Basic-LNS,3,15000,0.1,0.4,0.997,100,857.355725,788.908704,62.737637,1.464078,4.245307,6,0.12,0.98,0.002928,True,53.954029
RDL-n50-02,Basic-LNS,4,15000,0.1,0.4,0.997,100,881.661926,835.238854,40.859217,0.19614,5.367716,5,0.1,0.98,0.000392,True,54.79103
RDL-n50-02,Basic-LNS,5,15000,0.1,0.4,0.997,100,865.386245,776.764519,80.717895,0.0,7.903832,9,0.18,1.0,0.0,True,55.833262
RDL-n50-02,Basic-LNS,6,15000,0.1,0.4,0.997,100,851.058509,780.948746,60.889474,0.19614,9.024149,7,0.14,0.98,0.000392,True,55.251099
RDL-n50-02,Basic-LNS,7,15000,0.1,0.4,0.997,100,861.920909,790.86587,63.928679,0.0,7.12636,7,0.14,1.0,0.0,True,53.918195
RDL-n50-02,Basic-LNS,8,15000,0.1,0.4,0.997,100,909.604814,816.468156,83.610437,0.0,9.526221,9,0.18,1.0,0.0,True,55.233156
RDL-n50-02,Basic-LNS,9,15000,0.1,0.4,0.997,100,885.075107,813.940393,62.34347,1.560144,7.2311,7,0.14,0.98,0.00312,True,54.632735
RDL-n50-02,Basic-LNS,10,15000,0.1,0.4,0.997,100,899.969561,839.888409,54.582365,0.0,5.498788,6,0.12,1.0,0.0,True,53.490832
RDL-n50-03,Full-ALNS,1,15000,0.1,0.4,0.997,100,1092.277741,1017.397872,67.968602,0.0,6.911267,6,0.12,1.0,0.0,True,186.476677
