Instance,n,Iterations,xi_min,xi_max,eta,psi,Run,Cost,RiderCost,DroneCost,DelayCost,WalkCost,Direct,Drone,Time,Feasible
RDL-n10-08,10,5000,0.1,0.4,0.997,100,0,375.17,318.76,27.42,25.58,3.41,7,3,1.96,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,1,390.75,314.68,37.37,35.6,3.1,7,3,1.95,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,2,375.17,318.76,27.42,25.58,3.41,7,3,1.9,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,3,375.17,318.76,27.42,25.58,3.41,7,3,2.0,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,4,390.75,314.68,37.37,35.6,3.1,7,3,1.94,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,5,375.17,318.76,27.42,25.58,3.41,7,3,1.91,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,6,375.17,318.76,27.42,25.58,3.41,7,3,1.99,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,7,375.17,318.76,27.42,25.58,3.41,7,3,1.98,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,8,390.75,314.68,37.37,35.6,3.1,7,3,1.91,True
RDL-n10-08,10,5000,0.1,0.4,0.997,100,9,375.17,318.76,27.42,25.58,3.41,7,3,1.9,True
